type of mail,date_created,type of action,email domain,email company,design type
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,receive,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,send,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-30,click,gmail,JustSends,type 1
confirm,2025-01-30,click,gmail,JustSends,type 1
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,click,hotmail,JustSends,type 2
confirm,2025-01-30,open,gmail,JustSends,type 1
confirm,2025-01-30,open,gmail,JustSends,type 1
confirm,2025-01-30,open,hotmail,JustSends,type 2
confirm,2025-01-30,open,hotmail,JustSends,type 2
confirm,2025-01-30,open,hotmail,JustSends,type 2
confirm,2025-01-30,open,hotmail,JustSends,type 2
confirm,2025-01-30,open,hotmail,JustSends,type 2
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,gmail,JustSends,type 1
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,receive,hotmail,JustSends,type 2
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,gmail,JustSends,type 1
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,send,hotmail,JustSends,type 2
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-30,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,click,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,open,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,receive,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,send,hotmail,QuickMail,type 2
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,open,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,receive,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,send,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,unsubscribe,gmail,EveryMail,type 1
confirm,2025-01-31,click,gmail,JustSends,type 1
confirm,2025-01-31,click,gmail,JustSends,type 1
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,click,hotmail,JustSends,type 2
confirm,2025-01-31,open,gmail,JustSends,type 1
confirm,2025-01-31,open,gmail,JustSends,type 1
confirm,2025-01-31,open,hotmail,JustSends,type 2
confirm,2025-01-31,open,hotmail,JustSends,type 2
confirm,2025-01-31,open,hotmail,JustSends,type 2
confirm,2025-01-31,open,hotmail,JustSends,type 2
confirm,2025-01-31,open,hotmail,JustSends,type 2
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,gmail,JustSends,type 1
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,receive,hotmail,JustSends,type 2
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,gmail,JustSends,type 1
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,send,hotmail,JustSends,type 2
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-31,unsubscribe,gmail,JustSends,type 1
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,click,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,open,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
confirm,2025-02-01,receive,hotmail,QuickMail,type 2
